id,tag_name,photo_id
103253,tile,12609
103254,"wood stain",12609
103255,countertop,12609
103256,wall,12610
103257,square,12610
103258,shelving,12611
103259,shelf,12611
103260,furniture,12611
103261,bookcase,12611
103262,library,12611
103263,product,12611
103264,closet,12611
103265,room,12612
103266,boutique,12612
103267,furniture,12612
103268,textile,12612
103269,closet,12612
103270,wood,12612
103271,flooring,12612
103272,furniture,12613
103273,wood,12613
103274,table,12613
103275,"product design",12613
103276,shelf,12613
103277,book,12613
103278,liqueur,12614
103279,"distilled beverage",12614
103280,"alcoholic beverage",12614
103281,bottle,12614
103282,drink,12614
103283,drinkware,12614
103284,"wood stain",12615
103285,"picture frame",12615
103286,square,12615
103287,painting,12616
103288,"still life",12616
103289,square,12616
103290,"modern art",12616
103291,room,12617
103292,door,12617
103293,"wood stain",12617
103294,wood,12617
103295,furniture,12617
103296,home,12617
103297,shelving,12617
103298,hardwood,12617
103299,floor,12617
103300,house,12617
103301,shelving,12618
103302,shelf,12618
103303,book,12618
103304,furniture,12618
103305,product,12618
103306,design,12619
103307,material,12619
103308,font,12619
103309,product,12619
103310,paper,12619
103311,furniture,12620
103312,table,12620
103313,desk,12620
103314,"wood stain",12620
103315,antique,12620
103316,hardwood,12620
103317,wood,12620
103318,angle,12620
103319,room,12621
103320,furniture,12621
103321,"living room",12621
103322,home,12621
103323,table,12621
103324,chair,12621
103325,house,12621
103326,"interior design",12621
103327,couch,12621
103328,design,12622
103329,"product design",12622
103330,table,12622
103331,"small appliance",12623
103332,mixer,12623
103333,coffeemaker,12623
103334,"product design",12623
103335,"kitchen appliance",12623
103336,"home appliance",12623
103337,shadow,12624
103338,square,12624
103339,furniture,12625
103340,floor,12625
103341,wood,12625
103342,flooring,12625
103343,table,12625
103344,design,12625
103345,material,12625
103346,product,12625
103347,product,12626
103348,"home appliance",12626
103349,"product design",12626
103350,radiatori,12626
103351,radiator,12626
103352,material,12627
103353,square,12627
103354,paper,12627
103355,jacket,12628
103356,fur,12628
103357,textile,12628
103358,outerwear,12628
103359,coat,12628
103360,sleeve,12628
103361,photograph,12630
103362,person,12630
103363,man,12630
103364,standing,12630
103365,"black and white",12630
103366,snapshot,12630
103367,photography,12630
103368,male,12630
103369,"monochrome photography",12630
103370,gentleman,12630
103371,room,12631
103372,furniture,12631
103373,"interior design",12631
103374,table,12631
103375,product,12631
103376,square,12631
103377,chair,12631
103378,house,12631
103379,text,12632
103380,paper,12632
103381,material,12632
103382,document,12632
103383,font,12632
103384,square,12632
103385,room,12633
103386,furniture,12633
103387,shelving,12633
103388,home,12633
103389,shelf,12633
103390,"interior design",12633
103391,table,12633
103392,bedroom,12633
103393,house,12633
103394,window,12633
103395,photograph,12634
103396,"black and white",12634
103397,car,12634
103398,"monochrome photography",12634
103399,standing,12634
103400,infrastructure,12634
103401,photography,12634
103402,snapshot,12634
103403,monochrome,12634
103404,road,12634
103405,standing,12635
103406,suit,12635
103407,"formal wear",12635
103408,gentleman,12635
103409,"vision care",12635
103410,eyewear,12635
103411,"black and white",12635
103412,outerwear,12635
103413,"facial hair",12635
103414,sunglasses,12635
103415,standing,12636
103416,photograph,12636
103417,man,12636
103418,"black and white",12636
103419,jacket,12636
103420,gentleman,12636
103421,male,12636
103422,photography,12636
103423,sunglasses,12636
103424,"monochrome photography",12636
103425,photograph,12637
103426,standing,12637
103427,"black and white",12637
103428,"monochrome photography",12637
103429,male,12637
103430,water,12637
103431,tree,12637
103432,photography,12637
103433,monochrome,12637
103434,gentleman,12637
103435,photograph,12638
103436,man,12638
103437,standing,12638
103438,"black and white",12638
103439,snapshot,12638
103440,gentleman,12638
103441,"facial hair",12638
103442,suit,12638
103443,human,12638
103444,outerwear,12638
103445,photograph,12639
103446,white,12639
103447,standing,12639
103448,clothing,12639
103449,"black and white",12639
103450,"vintage clothing",12639
103451,snapshot,12639
103452,gentleman,12639
103453,photography,12639
103454,"monochrome photography",12639
103455,photograph,12640
103456,white,12640
103457,man,12640
103458,person,12640
103459,standing,12640
103460,"black and white",12640
103461,male,12640
103462,sitting,12640
103463,photography,12640
103464,snapshot,12640
103465,standing,12641
103466,"black and white",12641
103467,snapshot,12641
103468,gentleman,12641
103469,outerwear,12641
103470,jacket,12641
103471,"monochrome photography",12641
103472,coat,12641
103473,human,12641
103474,cool,12641
103475,suit,12642
103476,photograph,12642
103477,standing,12642
103478,man,12642
103479,gentleman,12642
103480,"formal wear",12642
103481,"black and white",12642
103482,snapshot,12642
103483,fashion,12642
103484,"vintage clothing",12642
103485,"black and white",12643
103486,"monochrome photography",12643
103487,tree,12643
103488,monochrome,12643
103489,vehicle,12643
103490,font,12643
103491,car,12643
103492,grass,12643
103493,purple,12644
103494,jacket,12644
103495,standing,12644
103496,"t shirt",12644
103497,outerwear,12644
103498,sleeve,12644
103499,gentleman,12644
103500,headgear,12644
103501,cool,12644
103502,"dress shirt",12644
103503,clothing,12645
103504,"t shirt",12645
103505,sweater,12645
103506,sleeve,12645
103507,shoulder,12645
103508,outerwear,12645
103509,standing,12645
103510,neck,12645
103511,textile,12645
103512,top,12645
103513,jacket,12646
103514,standing,12646
103515,coat,12646
103516,outerwear,12646
103517,hoodie,12646
103518,fashion,12646
103519,textile,12646
103520,hood,12646
103521,"t shirt",12646
103522,sleeve,12646
103523,sweater,12647
103524,woolen,12647
103525,outerwear,12647
103526,headgear,12647
103527,knitting,12647
103528,gentleman,12647
103529,cardigan,12647
103530,wool,12647
103531,"facial hair",12647
103532,"knit cap",12647
103533,"military uniform",12648
103534,"military officer",12648
103535,"military person",12648
103536,staff,12648
103537,profession,12648
103538,uniform,12648
103539,"military rank",12648
103540,lieutenant,12648
103541,gentleman,12648
103542,official,12648
103543,standing,12649
103544,shoulder,12649
103545,sweater,12649
103546,outerwear,12649
103547,neck,12649
103548,portrait,12649
103549,human,12649
103550,sleeve,12649
103551,textile,12649
103552,top,12649
103553,jacket,12650
103554,sleeve,12650
103555,standing,12650
103556,outerwear,12650
103557,"military uniform",12650
103558,"military officer",12650
103559,"t shirt",12650
103560,"military person",12650
103561,uniform,12650
103562,"facial hair",12650
103563,jacket,12651
103564,sleeve,12651
103565,standing,12651
103566,"dress shirt",12651
103567,shirt,12651
103568,outerwear,12651
103569,textile,12651
103570,"t shirt",12651
103571,"military uniform",12651
103572,top,12651
103573,"military uniform",12652
103574,jacket,12652
103575,"military officer",12652
103576,military,12652
103577,"military person",12652
103578,outerwear,12652
103579,uniform,12652
103580,staff,12652
103581,coat,12652
103582,lieutenant,12652
103583,"vision care",12653
103584,gentleman,12653
103585,"military uniform",12653
103586,eyewear,12653
103587,headgear,12653
103588,standing,12653
103589,outerwear,12653
103590,sleeve,12653
103591,jacket,12653
103592,sunglasses,12653
103593,jacket,12654
103594,standing,12654
103595,outerwear,12654
103596,sleeve,12654
103597,headgear,12654
103598,"military uniform",12654
103599,gentleman,12654
103600,woolen,12654
103601,"t shirt",12654
103602,neck,12654
103603,suit,12655
103604,standing,12655
103605,"vision care",12655
103606,outerwear,12655
103607,necktie,12655
103608,"formal wear",12655
103609,gentleman,12655
103610,"dress shirt",12655
103611,eyewear,12655
103612,fashion,12655
103613,hair,12656
103614,person,12656
103615,standing,12656
103616,shoulder,12656
103617,chin,12656
103618,hairstyle,12656
103619,portrait,12656
103620,forehead,12656
103621,smile,12656
103622,outerwear,12656
103623,gentleman,12657
103624,standing,12657
103625,headgear,12657
103626,outerwear,12657
103627,portrait,12657
103628,"vintage clothing",12657
103629,fedora,12657
103630,hat,12657
103631,"fur clothing",12658
103632,fur,12658
103633,coat,12658
103634,jacket,12658
103635,textile,12658
103636,headgear,12658
103637,fashion,12658
103638,outerwear,12658
103639,"vision care",12658
103640,furcap,12658
103641,man,12659
103642,person,12659
103643,"dress shirt",12659
103644,standing,12659
103645,chin,12659
103646,gentleman,12659
103647,"facial hair",12659
103648,"senior citizen",12659
103649,portrait,12659
103650,elder,12659
103651,jacket,12660
103652,hoodie,12660
103653,standing,12660
103654,outerwear,12660
103655,"t shirt",12660
103656,textile,12660
103657,hood,12660
103658,fun,12660
103659,cool,12660
103660,top,12660
103661,jacket,12661
103662,standing,12661
103663,outerwear,12661
103664,"vision care",12661
103665,headgear,12661
103666,"t shirt",12661
103667,fashion,12661
103668,"dress shirt",12661
103669,sleeve,12661
103670,glasses,12661
103671,man,12662
103672,"facial hair",12662
103673,standing,12662
103674,outerwear,12662
103675,"t shirt",12662
103676,male,12662
103677,"dress shirt",12662
103678,sleeve,12662
103679,pattern,12662
103680,beard,12662
103681,red,12663
103682,"vision care",12663
103683,glasses,12663
103684,standing,12663
103685,outerwear,12663
103686,eyewear,12663
103687,sunglasses,12663
103688,gentleman,12663
103689,"facial hair",12663
103690,fun,12663
103691,car,12664
103692,vehicle,12664
103693,"motor vehicle",12664
103694,"mode of transport",12664
103695,"black and white",12664
103696,snapshot,12664
103697,"family car",12664
103698,"automotive exterior",12664
103699,"monochrome photography",12664
103700,technology,12664
103701,photograph,12665
103702,white,12665
103703,black,12665
103704,"black and white",12665
103705,"monochrome photography",12665
103706,photography,12665
103707,snapshot,12665
103708,monochrome,12665
103709,winter,12665
103710,"film noir",12665
103711,"motor vehicle",12666
103712,vehicle,12666
103713,car,12666
103714,"mercedes benz g class",12666
103715,"mercedes benz",12666
103716,"automotive tire",12666
103717,"sport utility vehicle",12666
103718,snapshot,12666
103719,"off roading",12666
103720,tire,12666
103721,"black and white",12667
103722,vehicle,12667
103723,"monochrome photography",12667
103724,car,12667
103725,monochrome,12667
103726,history,12667
103727,car,12668
103728,"motor vehicle",12668
103729,black,12668
103730,"black and white",12668
103731,"monochrome photography",12668
103732,"mode of transport",12668
103733,"automotive design",12668
103734,vehicle,12668
103735,photography,12668
103736,monochrome,12668
103737,car,12669
103738,"motor vehicle",12669
103739,vehicle,12669
103740,"black and white",12669
103741,"automotive exterior",12669
103742,"automotive wheel system",12669
103743,"automotive tire",12669
103744,wheel,12669
103745,"vintage car",12669
103746,"auto part",12669
103747,car,12670
103748,"motor vehicle",12670
103749,photograph,12670
103750,eyewear,12670
103751,"black and white",12670
103752,"mode of transport",12670
103753,photography,12670
103754,"monochrome photography",12670
103755,"automotive design",12670
103756,vehicle,12670
103757,white,12671
103758,photograph,12671
103759,man,12671
103760,black,12671
103761,standing,12671
103762,"black and white",12671
103763,infrastructure,12671
103764,male,12671
103765,photography,12671
103766,"monochrome photography",12671
103767,white,12672
103768,photograph,12672
103769,black,12672
103770,standing,12672
103771,man,12672
103772,"black and white",12672
103773,infrastructure,12672
103774,"monochrome photography",12672
103775,photography,12672
103776,wall,12672
103777,white,12673
103778,photograph,12673
103779,black,12673
103780,standing,12673
103781,man,12673
103782,"black and white",12673
103783,"monochrome photography",12673
103784,wall,12673
103785,photography,12673
103786,snapshot,12673
103787,car,12674
103788,"family car",12674
103789,black,12674
103790,"motor vehicle",12674
103791,vehicle,12674
103792,"black and white",12674
103793,"mode of transport",12674
103794,snapshot,12674
103795,"automotive design",12674
103796,"automotive exterior",12674
103797,"motor vehicle",12675
103798,car,12675
103799,"family car",12675
103800,vehicle,12675
103801,"black and white",12675
103802,"automotive exterior",12675
103803,"automotive design",12675
103804,bumper,12675
103805,sedan,12675
103806,"compact car",12675
103807,car,12676
103808,"family car",12676
103809,"motor vehicle",12676
103810,vehicle,12676
103811,snapshot,12676
103812,"black and white",12676
103813,"automotive exterior",12676
103814,sedan,12676
103815,"fiat 125",12676
103816,bumper,12676
103817,green,12677
